id,fdc_id,nutrient_id,amount,data_points,derivation_id
2282467,335754,1091,420.0,1,1
2282463,335754,1090,150.0,1,1
2282475,335755,1137,1160.0,1,1
2282473,335755,1079,3.9,1,1
2282484,335755,1146,219.0,1,1
2282486,335755,1094,157.0,1,1
2282481,335755,1090,153.0,1,1
2282471,335755,1003,22.3,1,1
2282487,335755,1095,2.98,1,1
2282483,335755,1102,224.0,1,1
2282474,335755,1009,39.5,1,1
2282480,335755,1092,1640.0,1,1
2282479,335755,1089,4.54,1,1
2282477,335755,1097,47.0,1,1
2282470,335755,1051,0.0,1,1
2282485,335755,1091,412.0,1,1
2282476,335755,1087,119.0,1,1
2282472,335755,1004,1.26,1,1
2282482,335755,1101,1.65,1,1
2282478,335755,1098,885,1,1
2282505,335756,1095,3.16,1,1
2282491,335756,1079,4.1,1,1
2282496,335756,1098,933,1,1
2282499,335756,1090,162.0,1,1
2282502,335756,1146,206.0,1,1
2282503,335756,1091,425.0,1,1
2282492,335756,1009,38.2,1,1
2282501,335756,1102,249.0,1,1
2282490,335756,1004,1.22,1,1
2282500,335756,1101,1.63,1,1
2282494,335756,1087,145.0,1,1
2282498,335756,1092,1420.0,1,1
2282504,335756,1094,217.0,1,1
2282489,335756,1003,22.7,1,1
2282493,335756,1137,1420.0,1,1
2282497,335756,1089,4.35,1,1
2282495,335756,1097,52.0,1,1
2282488,335756,1051,0.0,1,1
2282522,335757,1094,220.0,1,1
2282513,335757,1097,50.0,1,1
2282520,335757,1146,206.0,1,1
2282512,335757,1087,133.0,1,1
2282521,335757,1091,491.0,1,1
2282510,335757,1009,38.4,1,1
2282519,335757,1102,312.0,1,1
2282518,335757,1101,1.69,1,1
2282517,335757,1090,165.0,1,1
2282508,335757,1004,1.2,1,1
2282523,335757,1095,3.5,1,1
2282515,335757,1089,05.06,1,1
2282509,335757,1079,4.2,1,1
2282506,335757,1051,0.0,1,1
2282511,335757,1137,1190.0,1,1
2282507,335757,1003,22.3,1,1
2282516,335757,1092,1510.0,1,1
2282514,335757,1098,944,1,1
2282526,335758,1004,1.21,1,1
2282538,335758,1146,265.0,1,1
2282535,335758,1090,157.0,1,1
2282531,335758,1097,74.0,1,1
2282524,335758,1051,0.0,1,1
2282533,335758,1089,05.09,1,1
2282532,335758,1098,874,1,1
2282537,335758,1102,192.0,1,1
2282530,335758,1087,107.0,1,1
2282529,335758,1137,1220.0,1,1
2282540,335758,1094,160.0,1,1
2282539,335758,1091,406.0,1,1
2282528,335758,1009,40.6,1,1
2282525,335758,1003,21.5,1,1
2282534,335758,1092,1500.0,1,1
2282527,335758,1079,3.9,1,1
2282541,335758,1095,2.98,1,1
2282536,335758,1101,1.71,1,1
2282551,335759,1089,4.9,1,1
2282547,335759,1137,1100.0,1,1
2282542,335759,1051,0.0,1,1
2282556,335759,1146,282.0,1,1
2282544,335759,1004,1.11,1,1
2282549,335759,1097,67.0,1,1
2282557,335759,1091,377.0,1,1
2282553,335759,1090,146.0,1,1
2282559,335759,1095,2.65,1,1
2282548,335759,1087,101.0,1,1
2282550,335759,1098,795,1,1
2282552,335759,1092,1470.0,1,1
2282554,335759,1101,1.58,1,1
2282543,335759,1003,21.5,1,1
2282546,335759,1009,40.2,1,1
2282555,335759,1102,278.0,1,1
2282558,335759,1094,149.0,1,1
2282545,335759,1079,3.7,1,1
2282573,335760,1102,347.0,1,1
2282565,335760,1137,1260.0,1,1
2282567,335760,1097,49.0,1,1
2282562,335760,1004,1.33,1,1
2282563,335760,1079,4.0,1,1
2282576,335760,1094,210.0,1,1
2282572,335760,1101,1.79,1,1
2282564,335760,1009,39.5,1,1
2282561,335760,1003,22.4,1,1
2282575,335760,1091,448.0,1,1
2282577,335760,1095,03.09,1,1
2282571,335760,1090,153.0,1,1
2282570,335760,1092,1460.0,1,1
2282574,335760,1146,193.0,1,1
2282568,335760,1098,854,1,1
2282569,335760,1089,4.33,1,1
2282560,335760,1051,0.0,1,1
2282566,335760,1087,180.0,1,1
2282584,335761,1087,205.0,1,1
2282582,335761,1009,37.2,1,1
2282589,335761,1090,181.0,1,1
2282579,335761,1003,24.0,1,1
2282583,335761,1137,1360.0,1,1
2282592,335761,1146,222.0,1,1
2282585,335761,1097,53.0,1,1
2282580,335761,1004,1.13,1,1
2282581,335761,1079,4.1,1,1
2282578,335761,1051,0.0,1,1
2282593,335761,1091,532.0,1,1
2282588,335761,1092,1570.0,1,1
2282594,335761,1094,241.0,1,1
2282591,335761,1102,546.0,1,1
2282586,335761,1098,0.93,1,1
2282595,335761,1095,3.45,1,1
2282587,335761,1089,5.31,1,1
2282590,335761,1101,2.3,1,1
2282600,335762,1009,39.1,1,1
2282597,335762,1003,21.6,1,1
2282602,335762,1087,177.0,1,1
2282598,335762,1004,01.05,1,1
2282601,335762,1137,1240.0,1,1
2282609,335762,1102,252.0,1,1
2282613,335762,1095,2.79,1,1
2282610,335762,1146,222.0,1,1
2282599,335762,1079,4.0,1,1
2282611,335762,1091,404.0,1,1
2282603,335762,1097,64.0,1,1
2282606,335762,1092,1450.0,1,1
2282596,335762,1051,0.0,1,1
2282604,335762,1098,789,1,1
2282608,335762,1101,2.12,1,1
2282612,335762,1094,171.0,1,1
2282607,335762,1090,146.0,1,1
2282605,335762,1089,4.44,1,1
2282630,335763,1094,192.0,1,1
2282628,335763,1146,265.0,1,1
2282627,335763,1102,415.0,1,1
2282614,335763,1051,0.0,1,1
2282621,335763,1097,72.0,1,1
2282615,335763,1003,21.0,1,1
2282631,335763,1095,2.95,1,1
2282625,335763,1090,170.0,1,1
2282622,335763,1098,851,1,1
2282623,335763,1089,05.06,1,1
2282624,335763,1092,1490.0,1,1
2282617,335763,1079,4.0,1,1
2282629,335763,1091,426.0,1,1
2282618,335763,1009,39.8,1,1
2282626,335763,1101,2.36,1,1
2282619,335763,1137,1370.0,1,1
2282620,335763,1087,227.0,1,1
2282616,335763,1004,01.02,1,1
2282634,335764,1004,1.29,1,1
2282644,335764,1101,1.35,1,1
2282648,335764,1094,164.0,1,1
2282640,335764,1098,809,1,1
2282637,335764,1137,1180.0,1,1
2282645,335764,1102,294.0,1,1
2282649,335764,1095,2.96,1,1
2282647,335764,1091,456.0,1,1
2282641,335764,1089,4.77,1,1
2282636,335764,1009,39.9,1,1
2282635,335764,1079,3.9,1,1
2282638,335764,1087,102.0,1,1
2282646,335764,1146,185.0,1,1
2282642,335764,1092,1680.0,1,1
2282633,335764,1003,20.7,1,1
2282643,335764,1090,153.0,1,1
2282632,335764,1051,0.0,1,1
2282639,335764,1097,40.0,1,1
2282657,335765,1097,43.0,1,1
2282655,335765,1137,1240.0,1,1
2282658,335765,1098,938,1,1
2282654,335765,1009,37.7,1,1
2282663,335765,1102,231.0,1,1
2282666,335765,1094,185.0,1,1
2282651,335765,1003,23.5,1,1
2282665,335765,1091,512.0,1,1
2282652,335765,1004,1.19,1,1
2282659,335765,1089,5.42,1,1
2282662,335765,1101,1.52,1,1
2282650,335765,1051,0.0,1,1
2282664,335765,1146,234.0,1,1
2282653,335765,1079,4.1,1,1
2282667,335765,1095,3.54,1,1
2282661,335765,1090,174.0,1,1
2282660,335765,1092,1780.0,1,1
2282656,335765,1087,109.0,1,1
2282681,335766,1102,474.0,1,1
2282680,335766,1101,1.66,1,1
2282672,335766,1009,40.5,1,1
2282679,335766,1090,151.0,1,1
2282676,335766,1098,927,1,1
2282671,335766,1079,3.9,1,1
2282669,335766,1003,20.5,1,1
2282673,335766,1137,1100.0,1,1
2282674,335766,1087,127.0,1,1
2282682,335766,1146,202.0,1,1
2282670,335766,1004,1.28,1,1
2282683,335766,1091,455.0,1,1
2282675,335766,1097,46.0,1,1
2282685,335766,1095,03.01,1,1
2282684,335766,1094,210.0,1,1
2282677,335766,1089,4.32,1,1
2282668,335766,1051,0.0,1,1
2282678,335766,1092,1620.0,1,1
2282686,335767,1051,0.0,1,1
2282687,335767,1003,24.6,1,1
2282691,335767,1137,1030.0,1,1
2282694,335767,1098,1.1,1,1
2282692,335767,1087,116.0,1,1
2282702,335767,1094,247.0,1,1
2282697,335767,1090,167.0,1,1
2282688,335767,1004,01.06,1,1
2282700,335767,1146,257.0,1,1
2282689,335767,1079,4.0,1,1
2282690,335767,1009,37.5,1,1
2282699,335767,1102,616.0,1,1
2282701,335767,1091,543.0,1,1
2282696,335767,1092,1660.0,1,1
2282698,335767,1101,1.75,1,1
2282703,335767,1095,3.63,1,1
2282693,335767,1097,53.0,1,1
2282695,335767,1089,5.12,1,1
2282714,335768,1092,1710.0,1,1
2282706,335768,1004,1.62,1,1
2282712,335768,1098,1.16,1,1
2282715,335768,1090,176.0,1,1
2282710,335768,1087,156.0,1,1
2282718,335768,1146,189.0,1,1
2282709,335768,1137,1330.0,1,1
2282717,335768,1102,961.0,1,1
2282713,335768,1089,4.24,1,1
2282705,335768,1003,24.1,1,1
2282704,335768,1051,0.0,1,1
2282707,335768,1079,4.4,1,1
2282719,335768,1091,501.0,1,1
2282708,335768,1009,34.9,1,1
2282711,335768,1097,35.0,1,1
2282716,335768,1101,1.7,1,1
2282721,335768,1095,3.23,1,1
2282720,335768,1094,257.0,1,1
2282730,335769,1098,1.29,1,1
2282722,335769,1051,0.0,1,1
2282728,335769,1087,174.0,1,1
2282723,335769,1003,25.0,1,1
2282738,335769,1094,311.0,1,1
2282727,335769,1137,1500.0,1,1
2282734,335769,1101,1.89,1,1
2282729,335769,1097,42.0,1,1
2282733,335769,1090,214.0,1,1
2282735,335769,1102,1280.0,1,1
2282737,335769,1091,617.0,1,1
2282725,335769,1079,4.5,1,1
2282739,335769,1095,4.12,1,1
2282726,335769,1009,35.2,1,1
2282731,335769,1089,05.07,1,1
2282732,335769,1092,1780.0,1,1
2282724,335769,1004,1.62,1,1
2282736,335769,1146,201.0,1,1
2282755,335770,1091,448.0,1,1
2282747,335770,1097,56.0,1,1
2282757,335770,1095,03.01,1,1
2282746,335770,1087,151.0,1,1
2282753,335770,1102,606.0,1,1
2282740,335770,1051,0.0,1,1
2282752,335770,1101,1.94,1,1
2282742,335770,1004,1.26,1,1
2282741,335770,1003,20.8,1,1
2282745,335770,1137,1190.0,1,1
2282743,335770,1079,3.8,1,1
2282751,335770,1090,149.0,1,1
2282754,335770,1146,208.0,1,1
2282750,335770,1092,1540.0,1,1
2282744,335770,1009,40.2,1,1
2282756,335770,1094,208.0,1,1
2282749,335770,1089,4.52,1,1
2282748,335770,1098,872,1,1
2282773,335771,1091,397.0,1,1
2282766,335771,1098,836,1,1
2282765,335771,1097,46.0,1,1
2282761,335771,1079,3.8,1,1
2282768,335771,1092,1380.0,1,1
2282767,335771,1089,3.92,1,1
2282772,335771,1146,213.0,1,1
2282762,335771,1009,39.6,1,1
2282764,335771,1087,153.0,1,1
2282760,335771,1004,1.23,1,1
2282769,335771,1090,163.0,1,1
2282775,335771,1095,03.02,1,1
2282774,335771,1094,198.0,1,1
2282771,335771,1102,292.0,1,1
2282763,335771,1137,1200.0,1,1
2282759,335771,1003,22.3,1,1
2282770,335771,1101,1.84,1,1
2282758,335771,1051,0.0,1,1
2282792,335772,1094,220.0,1,1
2282785,335772,1089,4.51,1,1
2282784,335772,1098,981,1,1
2282780,335772,1009,39.3,1,1
2282778,335772,1004,1.46,1,1
2282791,335772,1091,500.0,1,1
2282790,335772,1146,218.0,1,1
2282787,335772,1090,163.0,1,1
2282786,335772,1092,1450.0,1,1
2282779,335772,1079,4.1,1,1
2282789,335772,1102,1070.0,1,1
2282776,335772,1051,0.0,1,1
2282783,335772,1097,63.0,1,1
2282788,335772,1101,1.94,1,1
2282782,335772,1087,140.0,1,1
2282781,335772,1137,1300.0,1,1
2282777,335772,1003,22.6,1,1
2282793,335772,1095,3.25,1,1
2282809,335773,1091,559.0,1,1
2282805,335773,1090,174.0,1,1
2282810,335773,1094,239.0,1,1
2282807,335773,1102,1210.0,1,1
2282808,335773,1146,207.0,1,1
2282806,335773,1101,1.79,1,1
2282811,335773,1095,3.73,1,1
2282802,335773,1098,01.02,1,1
2282798,335773,1009,39.1,1,1
2282796,335773,1004,1.4,1,1
2282804,335773,1092,1360.0,1,1
2282803,335773,1089,4.77,1,1
2282794,335773,1051,0.0,1,1
2282801,335773,1097,60.0,1,1
2282799,335773,1137,1380.0,1,1
2282797,335773,1079,4.0,1,1
2282800,335773,1087,144.0,1,1
2282795,335773,1003,23.9,1,1
2282820,335774,1098,968,78,1
2282823,335774,1090,167.0,78,1
2282829,335774,1095,3.23,78,1
2282824,335774,1101,1.76,78,1
2282812,335774,1051,0.0,78,1
2282821,335774,1089,4.95,77,1
2282822,335774,1092,1520.0,78,1
2282817,335774,1137,1190.0,78,1
2282819,335774,1097,47.5,78,1
2282827,335774,1091,493.0,78,1
2282825,335774,1102,613.0,78,1
2282813,335774,1003,23.5,78,1
2282816,335774,1009,37.8,78,1
2282815,335774,1079,4.1,78,1
2282828,335774,1094,217.0,78,1
2282818,335774,1087,149.0,78,1
2282814,335774,1004,1.28,78,1
2282826,335774,1146,188.0,78,1
2282834,335775,1009,34.8,1,1
2282840,335775,1092,1500.0,1,1
2282831,335775,1003,26.0,1,1
2282843,335775,1102,397.0,1,1
2282842,335775,1101,1.94,1,1
2282846,335775,1094,225.0,1,1
2282832,335775,1004,01.01,1,1
2282835,335775,1137,1110.0,1,1
2282839,335775,1089,6.1,1,1
2282830,335775,1051,0.0,1,1
2282837,335775,1097,50.0,1,1
2282836,335775,1087,186.0,1,1
2282841,335775,1090,163.0,1,1
2282844,335775,1146,218.0,1,1
2282847,335775,1095,3.66,1,1
2282833,335775,1079,4.3,1,1
2282838,335775,1098,985,1,1
2282845,335775,1091,527.0,1,1
2282854,335776,1087,200.0,1,1
2282855,335776,1097,55.0,1,1
2282860,335776,1101,2.16,1,1
2282852,335776,1009,36.0,1,1
2282864,335776,1094,239.0,1,1
2282862,335776,1146,265.0,1,1
2282861,335776,1102,540.0,1,1
2282863,335776,1091,570.0,1,1
2282857,335776,1089,6.45,1,1
2282850,335776,1004,01.07,1,1
2282853,335776,1137,1320.0,1,1
2282851,335776,1079,4.3,1,1
2282865,335776,1095,3.98,1,1
2282859,335776,1090,192.0,1,1
2282858,335776,1092,1470.0,1,1
2282856,335776,1098,01.09,1,1
2282849,335776,1003,24.9,1,1
2282848,335776,1051,0.0,1,1
2282866,335777,1051,0.0,2,1
2282869,335777,1079,4.3,2,1
2282882,335777,1094,232.0,2,1
2282871,335777,1137,1210.0,2,1
2282876,335777,1092,1490.0,2,1
2282867,335777,1003,25.5,2,1
2282878,335777,1101,02.05,2,1
2282880,335777,1146,242.0,2,1
2282877,335777,1090,178.0,2,1
2282870,335777,1009,35.4,2,1
2282883,335777,1095,3.82,2,1
2282879,335777,1102,468.0,2,1
2282875,335777,1089,6.27,2,1
2282868,335777,1004,01.04,2,1
2282873,335777,1097,52.5,2,1
2282874,335777,1098,01.04,2,1
2282881,335777,1091,548.0,2,1
2282872,335777,1087,193.0,2,1
2282893,335778,1089,6.73,1,1
2282885,335778,1003,22.7,1,1
2282886,335778,1004,1.32,1,1
2282891,335778,1097,17.0,1,1
2282896,335778,1101,1.53,1,1
2282900,335778,1094,194.0,1,1
2282888,335778,1009,36.2,1,1
2282894,335778,1092,1350.0,1,1
2282884,335778,1051,0.0,1,1
2282901,335778,1095,2.93,1,1
2282887,335778,1079,4.4,1,1
2282898,335778,1146,25.0,1,1
2282892,335778,1098,676,1,1
2282889,335778,1137,1160.0,1,1
2282895,335778,1090,164.0,1,1
2282899,335778,1091,526.0,1,1
2282890,335778,1087,161.0,1,1
2282897,335778,1102,661.0,1,1
2282909,335779,1097,30.0,1,1
2282902,335779,1051,0.0,1,1
2282903,335779,1003,25.5,1,1
2282908,335779,1087,140.0,1,1
2282912,335779,1092,1420.0,1,1
2282911,335779,1089,6.57,1,1
2282916,335779,1146,66.0,1,1
2282915,335779,1102,491.0,1,1
2282904,335779,1004,01.03,1,1
2282907,335779,1137,1050.0,1,1
2282919,335779,1095,2.91,1,1
2282918,335779,1094,197.0,1,1
2282914,335779,1101,02.05,1,1
2282906,335779,1009,34.9,1,1
2282917,335779,1091,533.0,1,1
2282913,335779,1090,170.0,1,1
2282905,335779,1079,4.6,1,1
2282910,335779,1098,692,1,1
2282929,335780,1089,3.89,1,1
2282931,335780,1090,164.0,1,1
2282935,335780,1091,437.0,1,1
2282928,335780,1098,809,1,1
2282936,335780,1094,193.0,1,1
2282930,335780,1092,1440.0,1,1
2282922,335780,1004,1.33,1,1
2282934,335780,1146,111.0,1,1
2282927,335780,1097,42.0,1,1
2282926,335780,1087,149.0,1,1
2282937,335780,1095,03.01,1,1
2282933,335780,1102,726.0,1,1
2282925,335780,1137,1090.0,1,1
2282932,335780,1101,1.71,1,1
2282923,335780,1079,4.2,1,1
2282924,335780,1009,37.2,1,1
2282920,335780,1051,0.0,1,1
2282921,335780,1003,24.0,1,1
2282950,335781,1101,1.85,1,1
2282942,335781,1009,36.8,1,1
2282952,335781,1146,108.0,1,1
2282944,335781,1087,160.0,1,1
2282943,335781,1137,1210.0,1,1
2282955,335781,1095,3.26,1,1
2282947,335781,1089,3.85,1,1
2282954,335781,1094,207.0,1,1
2282951,335781,1102,809.0,1,1
2282949,335781,1090,164.0,1,1
2282939,335781,1003,25.2,1,1
2282953,335781,1091,453.0,1,1
2282938,335781,1051,0.0,1,1
2282940,335781,1004,1.24,1,1
2282946,335781,1098,851,1,1
2282948,335781,1092,1150.0,1,1
2282941,335781,1079,4.2,1,1
2282945,335781,1097,32.0,1,1
2282959,335782,1079,4.3,4,1
2282962,335782,1087,152.0,4,1
2282972,335782,1094,198.0,4,1
2282965,335782,1089,5.26,4,1
2282969,335782,1102,672.0,4,1
2282961,335782,1137,1130.0,4,1
2282967,335782,1090,166.0,4,1
2282956,335782,1051,0.0,4,1
2282960,335782,1009,36.3,4,1
2282963,335782,1097,30.2,4,1
2282964,335782,1098,757,4,1
2282957,335782,1003,24.4,4,1
2282966,335782,1092,1340.0,4,1
2282971,335782,1091,487.0,4,1
2282958,335782,1004,1.23,4,1
2282970,335782,1146,77.5,4,1
2282973,335782,1095,03.03,4,1
2282968,335782,1101,1.78,4,1
2282979,335783,1137,936.0,1,1
2282983,335783,1089,7.23,1,1
2282984,335783,1092,1030.0,1,1
2282974,335783,1051,0.0,1,1
2282990,335783,1094,229.0,1,1
2282980,335783,1087,98.0,1,1
2282985,335783,1090,177.0,1,1
2282991,335783,1095,3.54,1,1
2282982,335783,1098,974,1,1
2282975,335783,1003,24.4,1,1
2282976,335783,1004,1.22,1,1
2282989,335783,1091,584.0,1,1
2282978,335783,1009,38.5,1,1
2282986,335783,1101,1.62,1,1
2282987,335783,1102,483.0,1,1
2282977,335783,1079,4.3,1,1
2282988,335783,1146,106.0,1,1
2282981,335783,1097,46.0,1,1
2283006,335784,1146,135.0,1,1
2283009,335784,1095,2.92,1,1
2283003,335784,1090,180.0,1,1
2283000,335784,1098,889,1,1
2283004,335784,1101,1.75,1,1
2283001,335784,1089,7.35,1,1
2282992,335784,1051,0.0,1,1
2282997,335784,1137,926.0,1,1
2282996,335784,1009,36.7,1,1
2283002,335784,1092,1420.0,1,1
2282993,335784,1003,24.7,1,1
2282995,335784,1079,4.4,1,1
2282998,335784,1087,97.0,1,1
2283007,335784,1091,558.0,1,1
2282994,335784,1004,1.33,1,1
2282999,335784,1097,71.0,1,1
2283005,335784,1102,585.0,1,1
2283008,335784,1094,226.0,1,1
2283025,335785,1091,571.0,2,1
2283027,335785,1095,3.23,2,1
2283019,335785,1089,7.29,2,1
2283016,335785,1087,98.0,2,1
2283015,335785,1137,931.0,2,1
2283023,335785,1102,534.0,2,1
2283017,335785,1097,58.5,2,1
2283012,335785,1004,1.28,2,1
2283026,335785,1094,228.0,2,1
2283013,335785,1079,4.3,2,1
2283021,335785,1090,178.0,2,1
2283024,335785,1146,120.0,2,1
2283011,335785,1003,24.6,2,1
2283022,335785,1101,1.69,2,1
2283018,335785,1098,932,2,1
2283020,335785,1092,1230.0,2,1
2283014,335785,1009,37.6,2,1
2283010,335785,1051,0.0,2,1
2283045,335786,1095,3.26,1,1
2283038,335786,1092,1410.0,1,1
2283029,335786,1003,26.2,1,1
2283040,335786,1101,1.85,1,1
2283041,335786,1102,602.0,1,1
2283039,335786,1090,170.0,1,1
2283033,335786,1137,1000.0,1,1
2283044,335786,1094,251.0,1,1
2283032,335786,1009,37.7,1,1
2283034,335786,1087,129.0,1,1
2283043,335786,1091,584.0,1,1
2283042,335786,1146,124.0,1,1
2283035,335786,1097,41.0,1,1
2283028,335786,1051,0.0,1,1
2283037,335786,1089,7.81,1,1
2283036,335786,1098,846,1,1
2283030,335786,1004,1.62,1,1
2283031,335786,1079,4.4,1,1
2283054,335787,1098,873,1,1
2283049,335787,1079,4.1,1,1
2283056,335787,1092,1560.0,1,1
2283057,335787,1090,184.0,1,1
2283058,335787,1101,1.96,1,1
2283050,335787,1009,37.6,1,1
2283059,335787,1102,474.0,1,1
2283061,335787,1091,548.0,1,1
2283062,335787,1094,247.0,1,1
2283048,335787,1004,0.92,1,1
2283047,335787,1003,26.2,1,1
2283060,335787,1146,155.0,1,1
2283053,335787,1097,52.0,1,1
2283052,335787,1087,178.0,1,1
2283046,335787,1051,0.0,1,1
2283063,335787,1095,03.05,1,1
2283055,335787,1089,9.11,1,1
2283051,335787,1137,1060.0,1,1
2283081,335788,1095,3.12,1,1
2283071,335788,1097,29.0,1,1
2283064,335788,1051,0.0,1,1
2283074,335788,1092,1420.0,1,1
2283073,335788,1089,07.08,1,1
2283079,335788,1091,534.0,1,1
2283069,335788,1137,997.0,1,1
2283070,335788,1087,160.0,1,1
2283075,335788,1090,195.0,1,1
2283067,335788,1079,4.1,1,1
2283072,335788,1098,918,1,1
2283080,335788,1094,237.0,1,1
2283068,335788,1009,41.8,1,1
2283076,335788,1101,1.81,1,1
2283066,335788,1004,01.07,1,1
2283078,335788,1146,97.0,1,1
2283065,335788,1003,23.2,1,1
2283077,335788,1102,514.0,1,1
2283089,335789,1097,34.0,1,1
2283086,335789,1009,38.4,1,1
2283087,335789,1137,975.0,1,1
2283091,335789,1089,6.71,1,1
2283084,335789,1004,01.08,1,1
2283092,335789,1092,1520.0,1,1
2283097,335789,1091,525.0,1,1
2283099,335789,1095,2.91,1,1
2283082,335789,1051,0.0,1,1
2283096,335789,1146,97.0,1,1
2283088,335789,1087,176.0,1,1
2283094,335789,1101,1.9,1,1
2283085,335789,1079,4.3,1,1
2283098,335789,1094,226.0,1,1
2283090,335789,1098,905,1,1
2283095,335789,1102,464.0,1,1
2283083,335789,1003,24.2,1,1
2283093,335789,1090,198.0,1,1
2283114,335790,1146,127.0,1,1
2283111,335790,1090,187.0,1,1
2283101,335790,1003,23.9,1,1
2283103,335790,1079,4.6,1,1
2283113,335790,1102,518.0,1,1
2283110,335790,1092,1490.0,1,1
2283109,335790,1089,6.96,1,1
2283105,335790,1137,1150.0,1,1
2283106,335790,1087,194.0,1,1
2283104,335790,1009,33.3,1,1
2283116,335790,1094,236.0,1,1
2283102,335790,1004,1.67,1,1
2283112,335790,1101,1.96,1,1
2283115,335790,1091,565.0,1,1
2283100,335790,1051,0.0,1,1
2283107,335790,1097,36.0,1,1
2283108,335790,1098,01.05,1,1
2283117,335790,1095,3.4,1,1
2283130,335791,1101,1.98,1,1
2283133,335791,1091,533.0,1,1
2283119,335791,1003,25.1,1,1
2283125,335791,1097,50.0,1,1
2283129,335791,1090,185.0,1,1
2283118,335791,1051,0.0,1,1
2283128,335791,1092,1460.0,1,1
2283124,335791,1087,207.0,1,1
2283120,335791,1004,1.28,1,1
2283134,335791,1094,230.0,1,1
2283135,335791,1095,3.13,1,1
2283127,335791,1089,7.66,1,1
2283132,335791,1146,146.0,1,1
2283131,335791,1102,629.0,1,1
2283123,335791,1137,1120.0,1,1
2283126,335791,1098,987,1,1
2283121,335791,1079,4.3,1,1
2283122,335791,1009,36.4,1,1
2283149,335792,1102,485.0,1,1
2283143,335792,1097,19.0,1,1
2283147,335792,1090,184.0,1,1
2283141,335792,1137,1060.0,1,1
2283145,335792,1089,6.68,1,1
2283153,335792,1095,03.06,1,1
2283142,335792,1087,187.0,1,1
2283140,335792,1009,36.5,1,1
2283152,335792,1094,224.0,1,1
2283138,335792,1004,1.55,1,1
2283144,335792,1098,959,1,1
2283148,335792,1101,1.82,1,1
2283151,335792,1091,533.0,1,1
2283150,335792,1146,62.0,1,1
2283136,335792,1051,0.0,1,1
2283139,335792,1079,4.6,1,1
2283137,335792,1003,21.7,1,1
2283146,335792,1092,1470.0,1,1
2283160,335793,1087,183.0,1,1
2283162,335793,1098,936,1,1
2283164,335793,1092,1520.0,1,1
2283166,335793,1101,1.7,1,1
2283169,335793,1091,517.0,1,1
2283171,335793,1095,2.85,1,1
2283154,335793,1051,0.0,1,1
2283159,335793,1137,1000.0,1,1
2283163,335793,1089,6.46,1,1
2283155,335793,1003,21.9,1,1
2283170,335793,1094,215.0,1,1
2283157,335793,1079,4.4,1,1
2283158,335793,1009,37.4,1,1
2283167,335793,1102,501.0,1,1
2283165,335793,1090,171.0,1,1
2283168,335793,1146,65.0,1,1
2283161,335793,1097,26.0,1,1
2283156,335793,1004,1.33,1,1
2283181,335794,1089,7.98,1,1
2283178,335794,1087,166.0,1,1
2283183,335794,1090,188.0,1,1
2283179,335794,1097,27.0,1,1
2283189,335794,1095,3.58,1,1
2283172,335794,1051,0.0,1,1
2283180,335794,1098,1.12,1,1
2283182,335794,1092,1580.0,1,1
2283184,335794,1101,1.85,1,1
2283188,335794,1094,241.0,1,1
2283185,335794,1102,636.0,1,1
2283187,335794,1091,603.0,1,1
2283175,335794,1079,4.5,1,1
2283174,335794,1004,1.11,1,1
2283177,335794,1137,1250.0,1,1
2283176,335794,1009,36.4,1,1
2283173,335794,1003,26.0,1,1
2283186,335794,1146,93.0,1,1
2283202,335795,1101,1.98,1,1
2283198,335795,1098,01.03,1,1
2283197,335795,1097,33.0,1,1
2283199,335795,1089,7.74,1,1
2283205,335795,1091,537.0,1,1
2283206,335795,1094,232.0,1,1
2283193,335795,1079,4.6,1,1
2283204,335795,1146,127.0,1,1
2283196,335795,1087,179.0,1,1
2283201,335795,1090,189.0,1,1
2283200,335795,1092,1550.0,1,1
2283195,335795,1137,1100.0,1,1
2283194,335795,1009,39.0,1,1
2283207,335795,1095,3.42,1,1
2283190,335795,1051,0.0,1,1
2283203,335795,1102,463.0,1,1
2283191,335795,1003,25.8,1,1
2283192,335795,1004,1.54,1,1
2283218,335796,1092,1450.0,1,1
2283216,335796,1098,962,1,1
2283224,335796,1094,247.0,1,1
2283221,335796,1102,837.0,1,1
2283222,335796,1146,64.0,1,1
2283223,335796,1091,575.0,1,1
2283212,335796,1009,38.7,1,1
2283214,335796,1087,199.0,1,1
2283211,335796,1079,4.2,1,1
2283219,335796,1090,184.0,1,1
2283220,335796,1101,1.71,1,1
2283208,335796,1051,0.0,1,1
2283215,335796,1097,24.0,1,1
2283213,335796,1137,987.0,1,1
2283225,335796,1095,3.32,1,1
2283210,335796,1004,1.28,1,1
2283209,335796,1003,25.7,1,1
2283217,335796,1089,7.95,1,1
2283239,335797,1102,664.0,1,1
2283231,335797,1137,907.0,1,1
2283237,335797,1090,184.0,1,1
2283226,335797,1051,0.0,1,1
2283232,335797,1087,179.0,1,1
2283242,335797,1094,230.0,1,1
2283233,335797,1097,48.0,1,1
2283240,335797,1146,149.0,1,1
2283236,335797,1092,1610.0,1,1
2283241,335797,1091,542.0,1,1
2283234,335797,1098,903,1,1
2283227,335797,1003,26.0,1,1
2283230,335797,1009,39.1,1,1
2283235,335797,1089,7.37,1,1
2283229,335797,1079,4.2,1,1
2283238,335797,1101,2.12,1,1
2283243,335797,1095,2.89,1,1
